tingling in arm and hand	62507009
difficulty thinking	247640008
backpain	161891005
could only walk less than 100 meters	8510008
pains in hands	53057004
cramping in both calves	250084002
cramps in left leg	449917004
tired more than ususal	224960004
lower back pain	279039007
joint pain in thighs	49218002
heart problems	56265001
stiffness	271587009
pain in my right heel	2733002
tighening of the chest	23924001
armpain	102556003
permanent damage to my muscles	129565002
cramps in my left calf	250084002
sick to my stomach	162059005
anorexia	79890006
arthritice	3723001
muscles are like boards they're so tight	250069006
pain was worse	76948002
can't sleep	193462001
acute muscle pain	68962001
achy joints	57676002
calves hurt	300954003
coronary disease	56265001
fell asleep while driving	77692006
pain in my hipjoints	49218002
blurr vision	246636008
hairloss	278040002
chest pain	29857009
inability to concentrate	60032008
heart issues	56265001
extreme itching on legs and arms	418290006
severe myalgias	68962001
hand cramps	250082003
mild joint pain	57676002
hands are somewhat numb	309521004
forgetful	55533009
muscle aches in my shoulders	45326000
joint pain in knee	30989003
muscle aches in legs	68962001
tingling in fingers	62507009
tight throat	247323005
not concentrating well	60032008
memory weakened	386807006
diaharrea	62315008
neck hurt	81680005
constant fatigue	84229001
increased bp	24184005
shoulder pain	45326000
problems sleeping	301345002
affected my memory	386807006
back aches	161891005
body stiffness	271587009
face looks puffy	278528006
lost a lot of muscle and replacedit with fat	88092000
shaky	26079004
can't get out of bed in the morning	301676004
muscle aches in my lower back	279039007
blinding headaches	25064002
neck muscle pain in the	81680005
deppression	35489007
debilitating muscle pain in my arms	68962001
tylenol extra	3080011000036109
strength depletion	26544005
exercise intolerance	267044007
lack of enthusiasm	277521002
horrible pain	76948002
legs ached	10601006
pain in upper legs	78514002
dificultly in walking	228158008
feel pretty lousy	367391008
red spots all over my body	271807003
general weakness in my hands	162076009
difficult for me to get out of bed	301676004
burning sensations	90673000
leg joint pain similar to arthritis	267953003
shoulders ache	45326000
pain around the hipjoints	49218002
severe muscle aces	68962001
memory (sht term)loss	247592009
finger stiffness	271587009
restless legs syndrome (rls)	32914008
ache and discomfort in my legs	10601006
losing the feeling in his right hand	309086004
unable to even climb 1 flight of stairs	165247006
feeling in a fog	419723007
pain in shoulder	45326000
simvistatin	21242011000036102
extremely tired	224960004
stomach pain	271681002
hips ache	49218002
nausia	422587007
legs feel tired	80449002
muscle pain in the calves	288231001
low back pains	279039007
mussle spasm	55300003
elevated cpk levels	166717003
decreased libido	8357008
irritibility	55929007
diarrhea	62315008
queasiness	422587007
pain is severe	76948002
slightly blurred vision	246636008
on the back of the head pain in every tendon	25064002
extreme muscle spazms in my lower back	203095000
muscle weakness in back	26544005
pain in my shoulder	45326000
muscle cramping in leg	449917004
gas pains back	271832001
muscle wasting in the arms	88092000
joint soreness	57676002
legs were hurting too much	10601006
muscle cramps in legs	449917004
hot/heated flushing sensation that began mid-torso and continued up to the top of head (top of scalp started tingling and burning)	238810007
pain severe	76948002
pain in my arm and shoulder	102556003
liver damage	235856003
muscles in my left leg locked up	449917004
shoulder muscle pain	288226003
muscle aches and pains	68962001
decreased libdo	8357008
twitching	249966004
joint pain in shoulder	267949000
itchy	418290006
extreme fatigue	13791008
muscles had become weak and stressed	26544005
spasms	45352006
muscle pain in the shoulder	288226003
general weak feeling overall	162076009
pain in my lower back	279039007
pain in foot	47933007
dizzyness	404640003
leg muscle pain	68962001
severe uterine cramping	29542008
calf sensation turned painful	300954003
burning sensations in neck	90673000
calves joint pain in	267953003
lots of gas	267052005
diahrrea	62315008
vit. c	77435011000036104
memory difficulties	386807006
body aches	82991003
lack of energy	248274002
tylenol 3	3080011000036109
in my knees joint pain	30989003
head hurt	25064002
bumps on both sides of my stomach that looks like chicken pots	271807003
hard to stay awake	271782001
limped	16973004
pain in my stomach	21522001
decrease in sexual desire	8357008
ankle hurt	247373008
loss of sexual drive	8357008
muscel pain	68962001
pravichol	3848011000036104
difficulty in walking	228158008
pain pain pain	22253000
co q 10	77424011000036100
stiff upper leg	225609009
excrutiation pain throughout my entire body	67849003
my heart rate jumped to 106	3424008
muscle weakness in my left arm	309774006
affecting my stomach(acid reflux)	698065002
abdominal pains	21522001
ankle pain	247373008
muscule pain	68962001
heart palputations	80313002
body cramps	55300003
hurt every where	82991003
constant twitching	249966004
pain in right thigh	78514002
burning of ankles	90673000
hideously increased muscle tension	250069006
persistent fatigue	84229001
numbness in left toe	309539008
difficulty/shallow breathing	230145002
left heel pain	2733002
deeper muscle twitches on butt	60238002
acid reflux	698065002
hair loss	278040002
pain in calf muscle	300954003
severe stomach pain	21522001
limits my ability climb stairs	165247006
breathing difficulties	230145002
itchy crawly feeling	418290006
muscle aches in thighs	288230000
uncontrollable gas	267052005
strong tingling in one hand	309086004
short-term memory disappeared	247592009
joint pain in my shoulders	267949000
movement restriction	70733008
leg pain	10601006
rapid pulse	86651002
calves muscle pain in	300954003
aching muscles	68962001
intense calf pain	300954003
bleeding inside	131148009
migrane headaches	37796009
couldnt walk	228158008
pains in my left knee	30989003
extreme weakness	13791008
painfull	22253000
major menstrual cramps	431416001
short term memory is terrible	247592009
felt weak	13791008
cramps in chest	55300003
fatigue in legs	80449002
arthrotec 75	3384011000036100
hard time sleeping	301345002
severe cramps in toes	102551008
severe pains	76948002
increase in level of fatigue	84229001
increase in blood pressure	24184005
eye sight changes	63102001
arm weakness	309774006
muscles pains	68962001
charley horses in sides	54981004
cognitive disfunction	386806002
crabby	55929007
overall weak feeling	13791008
felt like i had been run over by a truck	102480002
slight swelling of cheeks	278528006
period cramps	431416001
i didn't feel right	367391008
memory impaired	386807006
heart palpitations	80313002
barely walk	228158008
pain from the headache	25064002
i feel like i'm in a fog	419723007
elbow pain	74323005
joint pain in hips	49218002
aching pain in my arms	102556003
pain in the back	161891005
muscle aches,	68962001
severe headaces	25064002
spasms all throughout my legs	45352006
hands sore	53057004
extreme moodiness	286641001
severe mood swings	18963009
joint pain in legs	267953003
increased memory loss	386807006
loss of muscle	88092000
facial swelling	278528006
major cramps	55300003
fatiqued	84229001
knees aches	30989003
painful	22253000
extreme leg weakness	309774006
blood sugar elevated	166892002
migraine	37796009
pain in hands	53057004
exhausted	60119000
dizzy	404640003
impaired memory	386807006
bleeding has not subsided	131148009
servere pain	76948002
pain in major joints	57676002
deep ache from my waist down to the heels of my feet	82991003
intense chest pains	29857009
fatigued	84229001
cramping in back	55300003
felt like i had the flu	95891005
cause me to limp	16973004
extreme tiredness	84229001
muscle aches and pain	68962001
headaches	25064002
cannot concentrate	60032008
charley horses	54981004
muscle twitches	60238002
diarria	62315008
legs painful to the touch	10601006
tinnitis	60862001
body flushes	238810007
migrains	37796009
over-streesed muscles	80449002
hard time walking	228158008
low in energy	248274002
arms painful	102556003
pain in their feet	47933007
tingeling in fingers	309086004
flu like syptoms	95891005
feel like a bubble of air is stuck in my chest	23924001
loss of support in all muscels in particular calf and leg	26544005
back pain upper	279038004
stiffness in whole body	271587009
cramping in feet	102551008
muscle atrophy arms	88092000
coenzymeq10	77424011000036100
movement is restricted	70733008
loss the will to do anything	277521002
general weakness in hands	162076009
muscle pain in neck	81680005
shoulder painful	45326000
extreme gas in stomach and intestines	162076009
felt generally terrible	213257006
aches in calf muscles	300954003
increase in cramping	55300003
pains so bad	22253000
aches in legs	10601006
foggy vision	246636008
low grade headache	25064002
aching pain across my shoulders	45326000
pain in hand	53057004
cramps in hands	250082003
seriously upset my stomach	162059005
increased heart rate	3424008
muscle pain in the legs	288231001
pain with stomach cramps	51197009
arthrotec 50	3384011000036100
pain in shoulder-feels like arm pulled out of socket	45326000
pain in elbow	74323005
damaged my liver	235856003
painful inflamation of joints	57676002
arthrites	3723001
co-q10	77424011000036100
difficult to keep balance	387603000
fatigue in arms	80449002
muscle pain in left arm	288228002
pain muscle	68962001
liver enzymes elevated	166643006
pain in every joint	57676002
stiffness in leg joint	225609009
heart attact	22298006
debilitating muscle pain in my legs	288231001
high blood pressure	38341003
arthritus	3723001
dizziness	404640003
memory deficits	386807006
pain neck	81680005
memory confusion	40917007
mild aches	82991003
gas	162076009
heart attacks	22298006
dizzy spells	404640003
elevated cpk	166717003
lots of pain in the muscles	68962001
cholesterol went up	166830008
lower tendon pain	21545007
calf cramps	250084002
loss of sex drv	8357008
memory lapses	386807006
haven't slept	248255005
muscle pain in hips	49218002
muscle problem	129565002
constant headaches	25064002
slight nausea	422587007
feel sick	367391008
pains neck	81680005
right hand tremor	26079004
decreased energy	248274002
general overal weakness	162076009
hand numbness	309521004
calf pains	300954003
pain in the shoulder	45326000
muscle twitching in both arms	60238002
tylenol	3080011000036109
lowering of energy	248274002
confusion	40917007
started going numb legs	309537005
was incredibly week	13791008
numbness in my shoulder	298753001
diarhhea	62315008
restless legs	32914008
extreme muscle weakness	26544005
excessive drowsiness	271782001
diziness	404640003
mild cramping	55300003
tinnitus	60862001
bad cramps	45352006
calf muscle cramping	250084002
rash on upper left torso	271807003
short-term memory loss	247592009
cardio event	22298006
sever fatigue	84229001
numb toes	309538000
pains back	161891005
plantar fasciitis	202882003
hurt to stand	425423002
restless leg syndrom	32914008
legs ache so bad	10601006
constant pain shoulders	426206001
drained	13791008
acute pain in both feet	47933007
muscle twitching	60238002
muscle problems legs	129565002
ringing in the ears	162352007
body pains	82991003
gastrointestinal problems	162076009
inability to think clearly	247640008
severe abdominal cramping	51197009
my feet feel like i have stone bruises just in front of the heel	47933007
knee throbbing with pain	30989003
arthritic pain	57676002
sleepless nights	193462001
clotting, and horrible periods	386692008
couldn't walk	228158008
lost some body balance	387603000
loss of energy	248274002
tendonitis	34840004
increase in sleep requirement	77692006
myopathies	129565002
numb-like	44077006
feel dreadful	367391008
acidic bile at the back of my throat	698065002
forgetfullness	55533009
migraines	37796009
constant soreness in abdomen	21522001
irregular cramping	55300003
pains in her back	161891005
hip joint pain	49218002
coenzyme10	77424011000036100
blurry vision	246636008
muscle problems	129565002
exhausting	60119000
numbness in all toes	309539008
insomina	193462001
cq-10	77424011000036100
genetically high ldl	162076009
some concentration problems	26329005
vomited	422400008
charley horses in shoulders	54981004
pain in knee	30989003
headace	25064002
in the triceps arm fatigue	80449002
losing muscular	88092000
muscle cramps in ribs	203095000
just wanted to sleep	77692006
fatique	84229001
lost all the strength in my muscles	26544005
burning sensations in calves	90673000
muscle aches	68962001
pain in both elbows	74323005
big time flatulence	267052005
high liver enzyme	166643006
