flu-like syptoms	95891005
gastro effects	162076009
server pain	76948002
tingling toes	62507009
muscle problem	129565002
weak & wobbley wrists	13791008
reduced feeling below the knees	429783005
memory confusion	40917007
low libido	8357008
coq10	77424011000036100
peripheral neuropathy in feet and legs	302226006
muscle wasting	88092000
leg soreness	10601006
sleepless nights	193462001
muscle issues	129565002
tingling in my fingers	62507009
intestinal/stomach pain	9991008
cramps in legs	449917004
problems concentrating	26329005
slight nausea	422587007
severe back spasms	203095000
terrible pain in my ankles	247373008
leg weakness	309774006
heart disease	56265001
tendons hurt	21545007
numbness in my shoulder	298753001
hard to stay awake	271782001
toes acking	285365001
problems with my balance	387603000
extreme weakness	13791008
general malaise	367391008
lost all the strength in my muscles	26544005
wasting of muscles	88092000
itchiness	418290006
memory lapses	386807006
pains in my back	161891005
muscle weakness in back	26544005
memory problems	386807006
lower back pain	279039007
feeling sick	213257006
muscle aches,	68962001
pain in lower legs	300954003
sore ankles	247373008
simvistatin	21242011000036102
cramping in both calves	250084002
right heel pain	2733002
gas pains back	271832001
upset stomach	162059005
hurt to walk	426899007
exhaustion	60119000
pain in ankle	247373008
was incredibly week	13791008
nausea	422587007
finger joint pain similar to arthritis	57676002
leg pain	10601006
muscle cramps in lower legs	449918009
pain in both legs	10601006
tremors in right hand	26079004
severe leg muscle weakness	309774006
muscle weakness in my right hand causing me to lose grip and drop things	309774006
muscle pain calf area	288231001
parkinson/s	49049000
damaged my liver permanently	235856003
cramps in my left calf	250084002
muscles are like boards they're so tight	250069006
loss of drive	277521002
lower leg weakness	309774006
could not walk without falling	228158008
not as sharp mentally	419723007
legs twitching	60238002
sleepless nites	193462001
acidic bile in my mouth	698065002
muscle pain related to shoulders	288226003
muscle problems legs	129565002
decrease in balance	387603000
gas pains in abdomen	271832001
terrible concentration	26329005
severe arthritis	3723001
toes went into muscle spasms	102551008
light-headedness (hurt to hold my head up or turn my head from side to side and that made driving real difficult)	386705008
pains in my left knee	30989003
fluish feeling	95891005
period all month long	386692008
no strength	26544005
mild headache	25064002
weakness	13791008
cortisone injection	21779011000036103
vertigo	399153001
queasiness	422587007
right knee always sore	30989003
diarrehea	62315008
very shaky	26079004
muscle weakness from the pevis down to my toes	26544005
muscle pain in thighs	288230000
stomach pain	271681002
blood in my stools	405729008
impaired my ability to take long walks	267044007
irratibility	55929007
peripheral neuropathy in my hands	302226006
extreme constant pain	426206001
muscle cramps	55300003
uterus contractions	29542008
tightness of throat	247323005
leg muscle and thigh problems	129565002
severe cramping in my legs	449917004
soreness	22253000
stiffness in both legs	225609009
higher blood sugars	166892002
naseua	422587007
effect on your memory	386807006
heavy bleeding	131148009
right heel became painful	2733002
very, very tired all the time	224960004
back discomfort	161891005
deep constant pain	426206001
pain has gone into my shoulder	45326000
very severe cramps	55300003
hand cramps	250082003
walking up the stairs was intolerable	165247006
loss of sexual drive	8357008
visual disturbances	63102001
charley horses in shoulders	54981004
very severe pains	76948002
pain in elbows	74323005
pain in feet	47933007
joint pain in hips	49218002
mild flatuelence	267052005
left side of jaw itches	418363000
pain in neck	81680005
burning sensations in legs	90673000
my legs became lead	161873000
sore	22253000
went down stamina	248277009
very severe pain in knees	30989003
hot flashes	238810007
muscle knots up	55300003
felt very weak	13791008
severe cramping in my back	203095000
pain in every muscle	22253000
painful joints	57676002
very painful pins and needles over entire foot	62507009
geneal aches and pains	162076009
hands tingle	309086004
felt just strange	367391008
weakness in back	309774006
damage your heart	56265001
could not walk 75 feet	8510008
not able to remember things like whether i had done something or where i had placed something	386807006
bleeding problem	131148009
eyes get blury	246636008
cramping in calf	250084002
legs ache so bad	10601006
muscles aches	68962001
unable to concentrate	60032008
feel sick	367391008
soreness in calf muscles	288231001
visual deficits	63102001
flu-like symptoms	95891005
muscle weakness in mouth area	26544005
dizzy	404640003
gastritis	162076009
vertigo like episodes	399153001
flu like syptoms	95891005
increased blood glucose	166892002
simvastatin	21242011000036102
weak muscles	26544005
weakness in upper arm muscles	309774006
cognitive impairments	386806002
mmdepression	35489007
slight neck pain	81680005
pain all over my body	82991003
numbness in left toe	309539008
no sleep	248255005
sever stomach cramps	51197009
pulse was high	86651002
horrific cramps	55300003
heart attackes	22298006
constant soreness in abdomen	21522001
severe heart disease	56265001
pain and stiffness	22253000
burning sensations in hands	90673000
muscle atrophy legs	88092000
loss of coherent thought	247640008
very fatigued	84229001
increase in cramping	55300003
very very blurry vision	246636008
muscle pain just below shoulder blades	288226003
serious cramping hands	250082003
mild insomnia	193462001
back soreness	161891005
neck muscle pain in the	81680005
muscles very tight	250069006
toes hurt	285365001
aching over my entire body	82991003
muscle pain in left elbow	74323005
vitamin c	77435011000036104
pain in my shoulders	45326000
pain back	161891005
rapid pulse	86651002
pain neck	81680005
no energy	248274002
gastro/ent	162076009
tingling in arms	62507009
my feet hurt	47933007
low in energy	248274002
hard to breathe	230145002
burning sensations in calves	90673000
abdominal cramps and pain	9991008
numbness in toes	309539008
stength and stamina destroyed	248277009
difficulty in swallowing	288939007
low sex drive	8357008
tingling in my feet	62507009
bleeding inside	131148009
tingling extremities	62507009
unable to sleep	248255005
menstrual cramps with vaginal bleeding	431416001
feet pains	47933007
liver enzymes sky-high	166643006
vitc	77435011000036104
intense calf pain	300954003
numb-like	44077006
legs always feeling like lead	161873000
balance off	387603000
limp	16973004
could not walk	228158008
prickling,numbness in hand	309521004
stomach trouble, or cramps	51197009
felt like i was coming down with flu	95891005
stiff knees	249913002
tingling and sunny sensation on my face	62507009
muscle pain in back	161891005
pains	22253000
heart issues	56265001
uterine, cramps (menopausal for 20 years)	29542008
sore hip(tightit band)	49218002
soreness in shoulder	45326000
slight swelling of cheeks	278528006
type2 diabetes	44054006
muscle spasams in face and neck	55300003
cholestrol went up dramatically	166830008
fatique	84229001
diarria	62315008
pains back	161891005
foggy vision	246636008
blurry eyesight	246636008
could only walk less than 100 meters	8510008
mussel spasms	55300003
lower leg pain	300954003
right hand has been hurting	53057004
strength depletion	26544005
felt like i had been run over by a truck	102480002
muscle soreness	68962001
feet are cramping	102551008
stiffness at left knee	249913002
tylenol extra	3080011000036109
stomach aches	271681002
diarrhea	62315008
painful muscles	68962001
dizzy spells	404640003
hobbling	228158008
mentstrual cramps	431416001
arthrotec	3384011000036100
light headedness(problem keeping balance)	386705008
muscle twitching on bottom of feet	60238002
shrinking muscels leg	88092000
loss the will to do anything	277521002
pain has been so intense	76948002
tingling in toes and feet	62507009
poor memory	386807006
pain in my hips	49218002
muscular pain	68962001
top outer thigh muscle starts to feel very warm, then get numb and lastly it starts to feel very cool (like the icy hot patch)	309537005
muscles in my chest started aching	68962001
light headedness	386705008
tingly	62507009
sore muscle	68962001
peripheral neuropathy in arms	302226006
shrinking muscels arms	88092000
vitamins c	77435011000036104
dizziness	404640003
feet sore	47933007
pain in knees	30989003
numbness on left arm	298753001
difficult for me to walk	228158008
mood changes	18963009
periphiral neuropathy	302226006
total muscel weakness	26544005
leg cramps	449918009
muscle weariness in legs	80449002
headaches	25064002
little pain	22253000
pain in chest	29857009
couldnt walk	228158008
dosent want to get out of bed	301676004
calf muscle cramping	250084002
short term memory problems	247592009
severe muscle cramping	55300003
joint ache	57676002
muscle pain in the calves	288231001
neck muscel problems	129565002
weird tight feeling in chest cavity	23924001
soreness in upper back	279038004
elevated bloodb pressure	38341003
plantar fasciitis of my left foot	202882003
cortisone shot	21779011000036103
loss of muscle structure in the calf muscles	88092000
stomach is still sore	271681002
memory trouble	386807006
weight increased	262286000
pain in foot	47933007
pain in my arms	102556003
lost a lot of muscle and replacedit with fat	88092000
pain in my neck	81680005
ankles started aching	247373008
leg cramps	449917004
thighs muscle pain in the	288230000
joints aching	57676002
tired all the time	267032009
body ached	82991003
pains through my hips	49218002
