muscles feel like a wet dish rag	26544005
numbness in both legs	309537005
felt very weak	13791008
throw up	422400008
lipitor's	3877011000036101
sore feet	47933007
very bad pains in shoulders	45326000
inflamatory muscle pain	68962001
aching in toes	285365001
neck pain up to the back of the head	81680005
vitimin c	77435011000036104
cant walk	282145008
foot was hurting	47933007
reduced mental capabiities	386806002
pain has been so intense	76948002
breathing difficulties	230145002
hurts to get up in the morning	425423002
stiff knees	249913002
lower leg pain	300954003
pain all over my body	82991003
blood in bowel movements	405729008
parkinson's disease	49049000
heart attacks	22298006
bluss and ititching of the face	418363000
intense calf pain	300954003
foggy-headedness	419723007
sore arms	102556003
numbness in toes	309538000
sever stomach cramps	51197009
neck muscle pain in the	81680005
poor concentration	26329005
muscle aches in elbows	288228002
menstrual cramps without vaginal bleeding	431416001
toes acking	285365001
blood in my stool	405729008
excessive sleep requirements	77692006
sore knee	30989003
lack of attention	79890006
lipitor	3877011000036101
muscle problems legs	129565002
dizzy	404640003
spasms in leg muscles	449917004
muscle cramps	55300003
pain in both legs	10601006
left heel pain	2733002
diahrea	62315008
no energy	248274002
aching in shoulders	267949000
terrible leg cramps	449917004
weakness	13791008
memory difficulties	386807006
lipiltor	3877011000036101
arthritic pain	57676002
constant muscle tension in legs	250069006
difficulty in walking	228158008
muscle aches in arms	68962001
very painful feet	47933007
severe fatigue in my body	84229001
light head	386705008
mild cramping	55300003
aching	22253000
strange poisen-ivy like rash on chest and breast	271807003
muscle pain in the lower back	279039007
weakness in back	309774006
loss of muscle strength	26544005
chronic pain in all my muscles	68962001
muscle aches,	68962001
burning of ankles	90673000
irritable	55929007
overall weakness	13791008
chronic muscle pain	68962001
starting to upset my stomach	271681002
feel flu like	95891005
mild muscle pain	68962001
muscles in my left leg locked up	449917004
insommnia	193462001
can not sleep	301345002
pain in upper legs	78514002
hip pain	49218002
hurt	22253000
last straw was ringing in the ears	162352007
muddled thinking	247640008
knew pain	22253000
very irritable	55929007
stiffness in both knees	249913002
chest pain	29857009
terrible pain in my feet	47933007
joint pain in the hips	49218002
joint pain in my hips	49218002
cramping in legs	449917004
bumps on both sides of my stomach that looks like chicken pots	271807003
acute pain in both feet	47933007
constant pins and needles in the ball of the foot	62507009
deep constant pain	426206001
plantar fasciitis	202882003
extreme gas in stomach and intestines	162076009
arthritis	3723001
deeper muscle twitches on thighs	60238002
damaging your muscles	129565002
muscle aches in my neck	81680005
feel fatigued	84229001
heavy menstrual bleeding	386692008
leg heaviness	161873000
elevated levels of cholesterol	166830008
losing strength	26544005
aching joints	57676002
a lot grouchier	55929007
cognitive disfunction	386806002
joint pain in thighs	49218002
muscle pain in hips	49218002
toes became so painful	285365001
geneal aches and pains	162076009
lousy sleeping at night	301345002
aches	22253000
joints aching	57676002
flushing	238810007
pains in his legs	10601006
joint pain in the knees	30989003
neuropathy	386033004
muscle pain in upper back	279038004
aching pain in my arms	102556003
numbness in my hands	309521004
hands tingling	309086004
cramps in hands	250082003
pins and needles on right arm	62507009
complete body flushes (like a hot flash without the hot)	238810007
significant limp	16973004
fatigue in arms	80449002
nausia	422587007
off balanced-ness	387603000
knee throbbing with pain	30989003
dioreaha	62315008
barely remember anything that has happened recently	386807006
very severe itching	418290006
losing the feeling in his right hand	309086004
twitching mouth	249966004
occasional dizziness	404640003
my legs became lead	161873000
very serious depression	35489007
aching in hips	49218002
arm muscles melting	88092000
pain in hip	49218002
abdominal gas	162076009
muscle crammps	55300003
hair loss (diffuse alopecia)	278040002
big time flatulence	267052005
charlie horses	54981004
increase in level of fatigue	84229001
aches and pain in both arms	102556003
slightly elevated cpk	166717003
short term memory dysfunction	247592009
fogginess	419723007
numb toes	309538000
spinning head	399153001
in forearms tightness	250069006
zombie like tired	224960004
tingling and sunny sensation on my face	62507009
pains in hips	49218002
numbness in upper legs from knee to thigh	309537005
neck pain	81680005
could'nt concentrate	60032008
i simply could not walk	282145008
excessive gas	162076009
muscle degenerating	88092000
ball of the foot would feel as if it was inflamed	36031001
muscle pain just below shoulder blades	288226003
short term memory lacking	247592009
feet is painful	47933007
feeling tired a lot	267032009
muscle pain in neck	81680005
debilitating muscle pain in my legs	288231001
stiffness similar to arthritis	271587009
hands numb	309521004
my feet feel like i have stone bruises just in front of the heel	47933007
loss of concentration	60032008
drowsiness	271782001
cramped	55300003
can't even sleep at night	193462001
sore shoulder	45326000
severe muscle back cramp	55300003
no feeling in right leg	429783005
difficulty/shallow breathing	230145002
very blurry eyesight	246636008
eyesight problems	63102001
spasms in my back	203095000
cannot sleep	301345002
peripheral neuropathy in my hands	302226006
arthritis pain	57676002
pain in my stomach	271681002
hands are somewhat numb	309521004
muscle pain calf area	288231001
dibilitating problem with both of my arms	309774006
extreme muscle weakness	26544005
excessive mestrual bleeding	386692008
lost a lot of muscle and replacedit with fat	88092000
insomina	193462001
super dry skin	16386004
feel a bit weird	367391008
sick to my stomach	162059005
discomfort when i walk	426899007
nauseated	422587007
burning sensations in hands	90673000
very painful joints	57676002
charlie horse in my calves	54981004
pain in both quads (above knee, back of leg)	78514002
arthritice	3723001
gastritis	162076009
uterine, cramps (menopausal for 20 years)	29542008
blinding headaches	25064002
muscle atrophy legs	88092000
feel like i got hit by a truck	102480002
elbow pain	74323005
increased memory loss	386807006
reduced feeling below the knees	429783005
body stiffed during sleep	271587009
muscle achs	68962001
hobbling	228158008
heart palpatations	80313002
can barely walk	228158008
light-headedness feeling	386705008
decreased energy	248274002
difficulty sleeping	301345002
simvastatin	21242011000036102
knotting muscles	55300003
left leg, below the knee, experienced stiffness	225609009
severe uterine cramping	29542008
vomited	422400008
problems concentrating	26329005
week	13791008
pain was too severe	76948002
loss of muscle mass in arms	88092000
numb	44077006
stiffness	271587009
extreme muscle fatigue	80449002
lazyness (i don't feel like doing anything)	277521002
hand being asleep	309086004
stomack pains	271681002
back spasms	203095000
feel achy	47933007
general body stiffness	271587009
stomach trouble, or cramps	51197009
knee hurt	30989003
loss of appetite	79890006
decreased libdo	8357008
room spinning	399153001
threw up	422400008
trouble sleeping	301345002
lack of libido	248096004
leg muscle pain	68962001
peripheral neuropathy in feet and legs	302226006
blood began showing up in my urine	34436003
muscle cramping in leg	449917004
terrible, migratory joint pain all over my body	68962001
muscle weakness in my left arm	309774006
cramps in legs	449917004
limits my ability to walk	228158008
ache	22253000
thighs sore	78514002
in legs weakness	309774006
abdominal cramping	9991008
muscle damage	129565002
moderate insomnia	193462001
extreme muscle spazms in my lower back	203095000
inability to concentrate	60032008
tired more than ususal	224960004
chest ache	29857009
severe leg muscle weakness	309774006
very off balance	387603000
very severe pain in arms	102556003
severe myopathy	129565002
muscle weakness from the pevis down to my toes	26544005
little gas	267052005
inability to sleep well	301345002
constant twitching	249966004
intestinal pain	9991008
muscular aches	68962001
big weight gain in stomach area	262286000
blood sugar elevated	166892002
feet still hurt	47933007
calf cramping	250084002
back pain upper	279038004
muscle weakness in plantar muscle	309774006
tingling in arm and hand	62507009
trouble walking	228158008
my head was foggy	419723007
muscular aches and pains	68962001
loss of muscle structure in the calf muscles	88092000
back muscle pain in the	161891005
felt like i had lead in my legs	161873000
elbows sore	74323005
tingling in hands	62507009
terrible charlie horses	54981004
very confused	40917007
b/l shoulder pain	45326000
difficulty to walk	228158008
severe tingling	62507009
hair loss	278040002
mild cramps	55300003
unable to get out of bed	301676004
lost all the strength in my muscles	26544005
hurts to get out of a chair	425423002
diarreah cramping	271832001
weakness in my arms	309774006
burning	90673000
increase in sleep requirement	77692006
elbows would burn like fire	90673000
pain trying to walk	426899007
numbness in arms	298753001
dry skin	16386004
pain is so intense	76948002
couldn't sleep at night	248255005
can't walk	282145008
charley horses in calves	54981004
i felt like i always had the flu	95891005
could not sleep well	301345002
can't sleep	193462001
aching muscles	68962001
difficulties to swallow	288939007
extreme agitation	24199005
numbness legs	309537005
arthritis strength tylenol	3384011000036100
pins and needles	62507009
my heart rate jumped to 106	3424008
lots of gas	267052005
bottoms of my feet hurt	47933007
very very blurry vision	246636008
painful shoulder	45326000
weak feeling	13791008
palpitations	80313002
heart attack	22298006
lipitol	3877011000036101
soreness in upper back	279038004
aches and stiffness knees	249913002
wieght gain	8943002
kneejoin paint	30989003
my toes ached	285365001
pain in shoulder joint	267949000
arthristis	3723001
migraines	37796009
leg pain	10601006
very severe pain in hands	53057004
severe sudden onset headache in the back of head	25064002
slightly dizzy virtually all the time	404640003
extremely tired	224960004
pain behind the knee	30989003
feet pains	47933007
numb leg	309537005
horriable pain that almost throws me down	76948002
hurt to stand	425423002
stiff quad area	225609009
chronic knee pain	30989003
gas pains	271832001
memeory problems	386807006
bottoms of feet hurt	47933007
nausea	422587007
co q 10	77424011000036100
joint aches in calves	267953003
could not stop shaking	26079004
tired most of the time	267032009
backache	161891005
loss of endurance	248277009
type 2 diabetes	44054006
restless leg syndrome	32914008
severe abdominal cramps	51197009
back aches	161891005
make me so tired	224960004
couldn't walk	228158008
ankle pain	247373008
feeling weak	13791008
severe muscle cramping	55300003
tired	224960004
very bad headaches	25064002
loss of muscle in left leg	88092000
sex drive gone	248096004
weakness in upper arm muscles	309774006
thigh cramps	449917004
severe colon cramping	9991008
vitamin c crystals	77435011000036104
head has been twitching	249966004
major cramps	55300003
very painful pins and needles over entire foot	62507009
balance loss	387603000
tingling face	62507009
very, very tired all the time	224960004
thinking problems	26329005
bit drowsy	271782001
increase in cramping	55300003
tingling in my fingers	62507009
gastro problem	162076009
gassy	162076009
loss of vison	63102001
aching pain across my shoulders	45326000
finger tingling	62507009
energy loss	248274002
loss of strength	26544005
recks my muscles severly	129565002
calves hurt	300954003
slight muscle soreness in legs	288231001
cramping in feet	102551008
head hurt	25064002
no concentration	60032008
ringing in my ears	162352007
tired or burning muscles	80449002
twitch	249966004
diaharrea	62315008
coenzyme10	77424011000036100
burning feet	36031001
cramping in my hands	250082003
problems with various muscles	129565002
fatigue in legs	80449002
lack libido	8357008
general depression	162076009
provachol	3848011000036104
feel like shit all the time	367391008
gas/wind	162076009
hair was falling off	278040002
elbows burning	90673000
spasms all throughout my legs	45352006
