pain from the headache	25064002
deep muscle pain	68962001
excruciatig pain	67849003
not be able to process thoughts	247640008
muscle pain in back	161891005
slight nausea	422587007
body flushes	238810007
deeper muscle twitches on butt	60238002
toe cramping	449917004
moderate insomnia	193462001
achy legs	10601006
very painful feet	47933007
memory trouble	386807006
forgetful	55533009
difficulty walking due to swelling in legs	228158008
vitc	77435011000036104
muscular pain in the back	161891005
soreness in calf muscles	288231001
joint pain in my shoulders	267949000
neurophathy	386033004
very severe pain in knees	30989003
arthritic pain	57676002
muscle loss	88092000
pain in my arm	102556003
muscle pain in legs	288231001
blurred vision	246636008
weakness in both legs	309774006
in a fog	419723007
heart problems	56265001
throat tightness	247323005
pain in my legs	10601006
felt like a truck hit me	102480002
tinninitus	60862001
liver enzymes were elevated	166643006
numbness in toes	309539008
cholesterol went up	166830008
blood began showing up in my urine	34436003
muscel fatigue	80449002
pain in both upper legs	78514002
excessive mestrual bleeding	386692008
blood in bowel movements	405729008
pain in my hands	53057004
loss of muscle in left leg	88092000
c q10	77424011000036100
liptitor	3877011000036101
heaviness in the legs	161873000
sore arms	102556003
loss of range of motion	70733008
severe leg muscle weakness	309774006
when i went to sit down instead of sitng normaly i would almost fall down in the chair no control no strength, upon getting up i had to hold on to something to get up	26544005
rise in bp	24184005
cramping of the calf muscles	250084002
exhaustion	60119000
lassitude	13791008
mussel spasms	55300003
itching of the skin	418363000
weakness in both arms	309774006
aches and pain in both arms	102556003
bad cramps	45352006
terrible muscle pain	68962001
drained	13791008
tingly	62507009
room spinning	399153001
pain in my arms	102556003
constantly weak	13791008
numb leg	309537005
shoulder painful	45326000
weight increased	262286000
light head	386705008
muscle tiring	80449002
heavy menstrual bleeding	386692008
decreased mobility	8510008
loss of energy	248274002
back pain lower	279039007
walking up the stairs was intolerable	165247006
hairloss	278040002
artritic	3723001
agitated	24199005
calves tire and burn	300954003
deeper muscle twitches on thighs	60238002
right hand has been hurting	53057004
pain	22253000
painful joints	57676002
pruritus	418363000
coq	77424011000036100
very severe pains	76948002
pain and stiffness	22253000
cramping	55300003
very painful muscle aches back	161891005
diaharrea	62315008
no energy	248274002
tighening of the chest	23924001
severe joint aches	57676002
pain in stomach	271681002
chronic bone/joint pain	57676002
fatigued	84229001
tendonitis	34840004
elevated cpk	166717003
wanted to vomit	422587007
severe muscle cramping	55300003
debilitating muscle pain in my back	68962001
hand tremors	26079004
loss of concentration levels	60032008
body cramps	55300003
coronary problems	56265001
spasms in my back	203095000
co-enzyme q	77424011000036100
gi difficulties	162076009
confusion	40917007
uterine cramps	29542008
problems with concentration	60032008
intolerable itching	418290006
tingling in my feet	62507009
cortison shots	21779011000036103
hands are tingling	309086004
cpk elevated	166717003
inability to think clearly	247640008
difficulty in walking	228158008
cholesterol climbed	166830008
declining physical ability	13791008
elevated blood sugar	166892002
hand pain	53057004
itchy	418290006
loss of hair	278040002
abdominal pain	21522001
rapid pulse	86651002
charley horses in sides	54981004
pain in the lower legs	300954003
horrible muscle pains	68962001
legs felt like they had run a marathon	80449002
charley horse in one or both breasts	54981004
mild stroke	230690007
terrible pain in my feet	47933007
rapid heart beat	3424008
toes hurt	285365001
parkinson	49049000
pain in lower legs	300954003
low libido	8357008
stomach upsets	162059005
severe upper body pain	102480002
vision is so blurry	246636008
muscle pain in the calves	288231001
aches	22253000
throbbing,burning sensation	90673000
tingling of feet	62507009
high bp	24184005
pains	22253000
severe neuropathy	386033004
liver problems	235856003
soreness in thighs	78514002
weaknesses in my legs	309774006
was incredibly week	13791008
type ii diabetic	44054006
stomach pains	271681002
muscles pain	68962001
neck muscel problems	129565002
loss of drive	277521002
rhuematoid arthritis	69896004
arm weakness	309774006
elbows would burn like fire	90673000
calves joint pain in	267953003
numbness in all of my toes	309539008
arms started going numb	298753001
weakness in the calves	309774006
very severe itching	418290006
hip hurts	49218002
muscle atrophy legs	88092000
muscle problems	129565002
crabbiness	55929007
chest pains	29857009
short-term memory disappeared	247592009
pain in elbows	74323005
unable to walk	282145008
pain around the hipjoints	49218002
flared up tendenitis	34840004
diarrhoea	62315008
loss of appetite	79890006
weakness in knees	309774006
sex drive became non-existant	248096004
burning back pain	161891005
weaker	13791008
depressions	35489007
trouble walking	228158008
muscle atrophy arms	88092000
muscle spasms in leg	449917004
twitching mouth	249966004
pain unbearable	67849003
muscles ached	68962001
stiffness in whole body	271587009
malaisse	367391008
slight muscle soreness in arms	288228002
sore ankles	247373008
hands hurt	53057004
very sore muscle pain in both shoulders	288226003
ill feeling	367391008
difficult to walk	228158008
mentally weaker	419723007
stiffness in legs	225609009
extreme gas in stomach and intestines	162076009
low grade headache	25064002
pain in the shoulder	45326000
vitamins c	77435011000036104
exhaustion after exercise	267044007
pain in their feet	47933007
general muscle soreness	162076009
blurry vision	246636008
memory deficits	386807006
sex drive has decreased	8357008
charley horses in legs	54981004
tingling on left side of face	62507009
pain in legs	10601006
liver disease	235856003
tingly hands	62507009
vertigo like attacks	399153001
sore legs	10601006
could not sleep well	301345002
very very tired	224960004
joints aching	57676002
muscle pains	68962001
difficulty in swallowing	288939007
overall muscle soreness	68962001
loss of coherent thought	247640008
muscle aches in elbows	288228002
severe muscle pains	76948002
flatulence	267052005
felt very unwell	213257006
stroke	230690007
uncharacteristical moodiness	286641001
motrin	21885011000036105
started going numb legs	309537005
muscule aches & pains	68962001
pain in their shins	10601006
cramps in my fingers	250082003
general weakness	162076009
feel achy	47933007
mild flatulance	267052005
diarrhea	62315008
gas pains	271832001
poor concentration	26329005
muscle pain calf area	288231001
pain in calf muscle	300954003
muscle pain lower back	279039007
pain in my hip	49218002
bad muscle pains	68962001
occasional dizziness	404640003
no sex drive	8357008
diarrea	62315008
hip hurt	49218002
tenderness in the lower back	279039007
couldn't sleep	248255005
migranes	37796009
sore muscle	68962001
shrinking muscels arms	88092000
muscles deteriorated	88092000
hurts to go up stairs	425423002
cholesterol has been high	166830008
dizzines	404640003
muscle spasms	55300003
soreness in muscles	68962001
stiff knees	249913002
pain in chest	29857009
hematuria	34436003
at times felt that i'm going blind	63102001
left foot started hurting	47933007
mussle spasm	55300003
unable to even climb 1 flight of stairs	165247006
very irritable	55929007
muscle pain in the lower back	279039007
feelings of fatigue	84229001
cramping in both quads (above knee, back of leg)	449917004
muscles weak	26544005
excrutiation pain throughout my entire body	67849003
severe headaces	25064002
nagging muscle pain between and just below my shoulder blades	288226003
my head was foggy	419723007
chest aches	29857009
slight neck pain	81680005
aching in knees	30989003
balance loss	387603000
excruciating pain	67849003
migraines	37796009
unable to focus	60032008
provacal	3848011000036104
extremely sick	213257006
tendonitis	21545007
poor balance	387603000
extreme tiredness	84229001
pain in the back	161891005
hurt to get up	425423002
dioreaha	62315008
diarrehea	62315008
hard to stay awake	271782001
terrible pains in ankle	247373008
total muscel weakness	26544005
spasms in left arm	45352006
felt very weak	13791008
fuzzy thinking	247640008
plantar fasciitis	202882003
pain severe	76948002
persistent pain in knee	30989003
shrinking muscels leg	88092000
chronic pain in all my muscles	68962001
hand being asleep	309086004
artrotec	3384011000036100
extreme muscle fatigue	80449002
loss of apetite	79890006
cardio event	22298006
liver damage	235856003
put weight on suddenly for no reason	8943002
memory (sht term)loss	247592009
over-streesed muscles	80449002
arthritic type pain in all joints	57676002
back pain in the am	102556003
pain in both legs	10601006
sore feet (faciitis)	202882003
tired lower arms and legs muscel	80449002
achiness	22253000
sever arthritic condition	3723001
severe heart disease	56265001
intense heart pain	29857009
aching	22253000
calf cramping	250084002
flu like syptoms	95891005
general weakness in my calves	162076009
irritibility	55929007
very weak	13791008
noticible loss of muscle structure	88092000
muscular pains	68962001
severe insomnia	193462001
terrible, migratory joint pain all over my body	68962001
intense calf pain	300954003
debilitating	13791008
pain in my neck	81680005
muscle spasams in face and neck	55300003
pain in muscles of both upper arms	288228002
arthritis strength tylenol	3384011000036100
thigh cramps	449917004
less muscle mass	88092000
everything hurts	82991003
severe fatigue in my body	84229001
pain in knee	30989003
glutes muscle pain in the	288230000
muscle degenerating	88092000
restlessness in my legs	32914008
numbness in toes	309538000
thinning hair	278040002
severe gas	267052005
super dry skin	16386004
i didn't feel right	367391008
muscles quivering	60238002
pain in neck	81680005
gets tired a lot	162076009
restless legs	32914008
slightly heavier menstrual cycle	386692008
severe myalgia	68962001
q10	77424011000036100
aches in legs	10601006
facial swelling	278528006
parkinson's disease	49049000
strokes	230690007
bleeding inside	131148009
musclesoreness	68962001
right knee always sore	30989003
sore joints	57676002
went down muscles	26544005
pains in hips	49218002
resting pulse jumped to between 100 and 105	86651002
extremely tired	224960004
heel is hot	36031001
loss of sexual drive	8357008
heart disease	56265001
muscle cramps	55300003
feeling horrible like a severe flu just hit me	213257006
periphael neuropathy	302226006
severe cramping in my back	203095000
cant sleep	193462001
seriously upset my stomach	162059005
dizzy spells	404640003
pain in my stomach	21522001
higher blood sugars	166892002
light headed	386705008
heavy bleeding	131148009
